image_url,scientific_name,common_name
https://inaturalist-open-data.s3.amazonaws.com/photos/28865495/medium.jpg,Xerocomellus cisalpinus,Моховик цизальпинийский
https://inaturalist-open-data.s3.amazonaws.com/photos/28865539/medium.jpg,Simocybe haustellaris,Симоцибе звездчатая
https://static.inaturalist.org/photos/29247816/medium.jpg,Galerina marginata,Галерина окаймлённая
https://static.inaturalist.org/photos/29540760/medium.jpeg,Daedaleopsis confragosa,Дедалеопсис бугристый
https://static.inaturalist.org/photos/29540780/medium.jpeg,Datronia mollis,Датрония мягкая
https://static.inaturalist.org/photos/29540790/medium.jpeg,Trametes cinnabarina,Трутовик киноварно-красный
https://inaturalist-open-data.s3.amazonaws.com/photos/29643286/medium.jpg,Lepiota felina,Лепиота кошачья
https://inaturalist-open-data.s3.amazonaws.com/photos/29643296/medium.jpg,Hygrocybe conica,Гигроцибе коническая
https://inaturalist-open-data.s3.amazonaws.com/photos/30147850/medium.jpeg,Coprinus comatus,Навозник белый
https://inaturalist-open-data.s3.amazonaws.com/photos/30147886/medium.jpeg,Chondrostereum purpureum,Хондростереум пурпурный
https://inaturalist-open-data.s3.amazonaws.com/photos/30194754/medium.jpeg,Evernia prunastri,Эверния сливовая
https://inaturalist-open-data.s3.amazonaws.com/photos/30283634/medium.jpeg,Umbilicaria deusta,Умбиликария обугленная
https://inaturalist-open-data.s3.amazonaws.com/photos/30484538/medium.jpg,Craterellus tubaeformis,Лисичка трубчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/30488069/medium.jpg,Cantharellus cibarius,Лисичка обыкновенная
https://inaturalist-open-data.s3.amazonaws.com/photos/30518080/medium.jpeg,Phyllotopsis nidulans,Филлотопсис гнездовидный
https://inaturalist-open-data.s3.amazonaws.com/photos/30518081/medium.jpeg,Sclerencoelia fascicularis,Склерэнцелия пучковая
https://inaturalist-open-data.s3.amazonaws.com/photos/30522989/medium.jpg,Suillus bovinus,Козляк
https://inaturalist-open-data.s3.amazonaws.com/photos/30522999/medium.jpg,Hygrophoropsis aurantiaca,Ложная лисичка
https://inaturalist-open-data.s3.amazonaws.com/photos/30523026/medium.jpg,Suillus luteus,Маслёнок обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523034/medium.jpg,Suillus luteus,Маслёнок обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523036/medium.jpg,Suillus luteus,Маслёнок обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523054/medium.jpg,Leccinum versipelle,Подосиновик жёлто-бурый
https://inaturalist-open-data.s3.amazonaws.com/photos/30523077/medium.jpg,Leccinum aurantiacum,Подосиновик
https://inaturalist-open-data.s3.amazonaws.com/photos/30523093/medium.jpg,Xerocomus subtomentosus,Моховик зелёный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523177/medium.jpg,Amanita pantherina,Мухомор пантерный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523200/medium.jpg,Craterellus cornucopioides,Вороночник рожковидный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523227/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/30523232/medium.jpg,Crepidotus mollis,Крепидот мягкий
https://inaturalist-open-data.s3.amazonaws.com/photos/30523237/medium.jpg,Lactarius torminosus,Волнушка розовая
https://inaturalist-open-data.s3.amazonaws.com/photos/30523273/medium.jpg,Amanita rubescens,Мухомор серо-розовый
https://inaturalist-open-data.s3.amazonaws.com/photos/30523280/medium.jpg,Imleria badia,Польский гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/30523291/medium.jpg,Leotia lubrica,Леоция скользкая
https://inaturalist-open-data.s3.amazonaws.com/photos/30523301/medium.jpg,Amanita virosa,Мухомор вонючий
https://inaturalist-open-data.s3.amazonaws.com/photos/30523295/medium.jpeg,Pseudombrophila guldeniae,Псевдомброфила скученная
https://inaturalist-open-data.s3.amazonaws.com/photos/30523843/medium.jpg,Erastia salmonicolor,
https://inaturalist-open-data.s3.amazonaws.com/photos/30524080/medium.jpeg,Lentinellus cochleatus,Лентинеллус уховидный
https://inaturalist-open-data.s3.amazonaws.com/photos/30524303/medium.jpg,Tricholoma equestre,Зеленушка
https://inaturalist-open-data.s3.amazonaws.com/photos/30524308/medium.jpg,Boletus edulis,Белый гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/30524313/medium.jpg,Lactarius deterrimus,Рыжик еловый
https://inaturalist-open-data.s3.amazonaws.com/photos/30524317/medium.jpg,Amanita porphyria,Мухомор порфировый
https://inaturalist-open-data.s3.amazonaws.com/photos/30524325/medium.jpg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/30524466/medium.jpeg,Sclerencoelia fascicularis,Склерэнцелия пучковая
https://inaturalist-open-data.s3.amazonaws.com/photos/30524410/medium.jpg,Sarcodon,
https://inaturalist-open-data.s3.amazonaws.com/photos/30524418/medium.jpg,Cortinarius caperatus,Колпак кольчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/30524424/medium.jpg,Suillus variegatus,Маслёнок жёлто-бурый
https://inaturalist-open-data.s3.amazonaws.com/photos/30524441/medium.jpg,Gyromitra infula,Строчок осенний
https://inaturalist-open-data.s3.amazonaws.com/photos/30524458/medium.jpg,Gyromitra infula,Строчок осенний
https://inaturalist-open-data.s3.amazonaws.com/photos/30524484/medium.jpg,Aleuria aurantia,Алеврия оранжевая
https://inaturalist-open-data.s3.amazonaws.com/photos/30524510/medium.jpg,Craterellus tubaeformis,Лисичка трубчатая
https://inaturalist-open-data.s3.amazonaws.com/photos/30524502/medium.jpg,Merulius tremellosus,Мерулиус дрожащий
https://inaturalist-open-data.s3.amazonaws.com/photos/30525360/medium.jpeg,Panellus stipticus,Сычу́жный гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/30526282/medium.jpeg,Helvella acetabulum,Лопастник бокальчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/30532935/medium.jpeg,Helvella corium,
https://inaturalist-open-data.s3.amazonaws.com/photos/30532944/medium.jpeg,Geastrum quadrifidum,Звездовик четырёхлопастный
https://inaturalist-open-data.s3.amazonaws.com/photos/30533292/medium.jpeg,Hygrophoropsis rufa,Ложная лисичка рыжая
https://inaturalist-open-data.s3.amazonaws.com/photos/30533753/medium.jpeg,Caloscypha fulgens,Калосцифа блестящая
https://inaturalist-open-data.s3.amazonaws.com/photos/30533854/medium.jpeg,Gyromitra ancilis,Дисцина щитовидная
https://inaturalist-open-data.s3.amazonaws.com/photos/30534279/medium.jpg,Rhytisma salicinum,Ритизма ивовая
https://inaturalist-open-data.s3.amazonaws.com/photos/30534654/medium.jpeg,Helvella crispa,Лопастник курчавый
https://inaturalist-open-data.s3.amazonaws.com/photos/30534677/medium.jpeg,Helvella lacunosa,Лопастник Ямчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/30534678/medium.jpeg,Bryoria fuscescens,Бриория буроватая
https://inaturalist-open-data.s3.amazonaws.com/photos/30535123/medium.jpeg,Dumontinia tuberosa,Думонтиния шишкова́тая
https://inaturalist-open-data.s3.amazonaws.com/photos/30554585/medium.jpg,Resupinatus poriaeformis,
https://inaturalist-open-data.s3.amazonaws.com/photos/30564757/medium.jpeg,Mycena pseudocorticola,Мицена ложнокорковая
https://inaturalist-open-data.s3.amazonaws.com/photos/30564813/medium.jpeg,Ophiocordyceps entomorrhiza,Кордицепс серо-пепельный
https://inaturalist-open-data.s3.amazonaws.com/photos/30589575/medium.jpeg,Tapinella atrotomentosa,Свинушка толстая
https://inaturalist-open-data.s3.amazonaws.com/photos/30589599/medium.jpeg,Exidia saccharina,Эксидия сахарная
https://static.inaturalist.org/photos/30624297/medium.jpeg,Coprinus comatus,Навозник белый
https://inaturalist-open-data.s3.amazonaws.com/photos/30675934/medium.jpg,Mycena pseudocorticola,Мицена ложнокорковая
https://inaturalist-open-data.s3.amazonaws.com/photos/30675936/medium.jpg,Mollisia olivascens,
https://inaturalist-open-data.s3.amazonaws.com/photos/30675940/medium.jpg,Ditangium cerasi,Кратероколла вишневая
https://inaturalist-open-data.s3.amazonaws.com/photos/30675943/medium.jpg,Holwaya mucida,Холвея слизистая
https://inaturalist-open-data.s3.amazonaws.com/photos/30675949/medium.jpg,Anthina flammea,Антина Огненная
https://inaturalist-open-data.s3.amazonaws.com/photos/30675954/medium.jpg,Phaeotremella foliacea,Дрожалка листоватая
https://inaturalist-open-data.s3.amazonaws.com/photos/30712773/medium.jpeg,Amanita muscaria,Мухомор красный
https://inaturalist-open-data.s3.amazonaws.com/photos/30713682/medium.jpeg,Tolypocladium ophioglossoides,Кордицепс офиоглоссовидный
https://inaturalist-open-data.s3.amazonaws.com/photos/30713866/medium.jpeg,Humaria hemisphaerica,Гумария полушаровидная
https://inaturalist-open-data.s3.amazonaws.com/photos/30713928/medium.jpeg,Amanita regalis,Мухомор Королевский
https://inaturalist-open-data.s3.amazonaws.com/photos/30714033/medium.jpeg,Amanita virosa,Мухомор вонючий
https://inaturalist-open-data.s3.amazonaws.com/photos/30714038/medium.jpeg,Hygrocybe conica,Гигроцибе коническая
https://inaturalist-open-data.s3.amazonaws.com/photos/30714048/medium.jpeg,Artomyces pyxidatus,Клавикорона крыночковидная
https://inaturalist-open-data.s3.amazonaws.com/photos/30714070/medium.jpeg,Crucibulum laeve,Бокальчик гладкий
https://inaturalist-open-data.s3.amazonaws.com/photos/30714085/medium.jpeg,Flammula alnicola,Чешуйчатка ольховая
https://inaturalist-open-data.s3.amazonaws.com/photos/30714433/medium.jpeg,Tricholomopsis rutilans,Рядовка жёлто-красная
https://inaturalist-open-data.s3.amazonaws.com/photos/30714705/medium.jpeg,Calocybe gambosa,Майский гриб
https://inaturalist-open-data.s3.amazonaws.com/photos/30716028/medium.jpeg,Microglossum parvisporum,
https://inaturalist-open-data.s3.amazonaws.com/photos/30777133/medium.jpeg,Cerioporus squamosus,Трутовик чешуйчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/30778152/medium.jpg,Phycomyces,
https://inaturalist-open-data.s3.amazonaws.com/photos/30789453/medium.jpg,Phleogena faginea,Флеогена буковая
https://inaturalist-open-data.s3.amazonaws.com/photos/30789457/medium.jpg,Schizophyllum commune,Щелелистник обыкновенный
https://inaturalist-open-data.s3.amazonaws.com/photos/30795416/medium.jpeg,Hypomyces chrysospermus,Гипомицес золотистоспоровый
https://inaturalist-open-data.s3.amazonaws.com/photos/30795465/medium.jpeg,Amanita porphyria,Мухомор порфировый
https://inaturalist-open-data.s3.amazonaws.com/photos/30824450/medium.jpeg,Spongipellis spumeus,Спонгипеллис губчатый
https://inaturalist-open-data.s3.amazonaws.com/photos/30824789/medium.jpeg,Lentinus tigrinus,Пилолистник тигровый
https://inaturalist-open-data.s3.amazonaws.com/photos/30824806/medium.jpeg,Crepidotus applanatus,Крепидот уплощённый
https://inaturalist-open-data.s3.amazonaws.com/photos/30825002/medium.jpg,Entoloma strigosissimum,
https://inaturalist-open-data.s3.amazonaws.com/photos/30825005/medium.jpg,Entoloma dysthaloides,
https://inaturalist-open-data.s3.amazonaws.com/photos/30857413/medium.jpeg,Zythia resinae,Сарея Смолистая
https://inaturalist-open-data.s3.amazonaws.com/photos/30860608/medium.jpg,Lentinus substrictus,Трутовик майский
https://inaturalist-open-data.s3.amazonaws.com/photos/30884498/medium.jpg,Lentaria byssiseda,Лентария простая
https://inaturalist-open-data.s3.amazonaws.com/photos/30884505/medium.jpg,Lentaria byssiseda,Лентария простая
https://inaturalist-open-data.s3.amazonaws.com/photos/30889121/medium.jpeg,Fomitopsis pinicola,Трутовик окаймлённый
https://inaturalist-open-data.s3.amazonaws.com/photos/31005456/medium.jpeg,Helvella crispa,Лопастник курчавый
https://inaturalist-open-data.s3.amazonaws.com/photos/31005686/medium.jpeg,Sarcoscypha austriaca,Саркосцифа австрийская
https://inaturalist-open-data.s3.amazonaws.com/photos/31013790/medium.jpeg,Pseudoplectania nigrella,Псевдоплектания чёрная
https://inaturalist-open-data.s3.amazonaws.com/photos/31013913/medium.jpeg,Urnula hiemalis,Урнула зимняя
https://inaturalist-open-data.s3.amazonaws.com/photos/31014561/medium.jpg,Cudoniella tenuispora,Кудониелла тонкоспоровая
https://inaturalist-open-data.s3.amazonaws.com/photos/31018543/medium.jpg,Erysiphe palczewskii,
https://inaturalist-open-data.s3.amazonaws.com/photos/31096684/medium.jpg,Entomophthora muscae,Энтомофтора мушиная
https://inaturalist-open-data.s3.amazonaws.com/photos/31111490/medium.jpg,Phellinus igniarius,Трутовик ложный
https://inaturalist-open-data.s3.amazonaws.com/photos/31226827/medium.jpg,Phellinus tremulae,Трутовик ложный осиновый
https://inaturalist-open-data.s3.amazonaws.com/photos/31226926/medium.jpg,Fomitiporia punctata,Феллинус точечный
